white,black,time_class,white_rating,black_rating,result,time_control,end_time,pgn
Rile-Man,Hikaru,blitz,2579,3331,win,180+1,2025-06-03 20:05:24,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2025.06.03""]
[Round ""-""]
[White ""Rile-Man""]
[Black ""Hikaru""]
[Result ""0-1""]
[Tournament ""https://www.chess.com/tournament/live/late-titled-tuesday-blitz-june-03-2025-5713727""]
[CurrentPosition ""6k1/5p1p/1p6/p1p3p1/P5r1/1P4P1/2P1KP2/8 w - - 0 33""]
[Timezone ""UTC""]
[ECO ""A40""]
[ECOUrl ""https://www.chess.com/openings/Modern-Defense-with-1-d4-2.Bf4-Bg7""]
[UTCDate ""2025.06.03""]
[UTCTime ""20:00:00""]
[WhiteElo ""2579""]
[BlackElo ""3331""]
[TimeControl ""180+1""]
[Termination ""Hikaru won by resignation""]
[StartTime ""20:00:00""]
[EndDate ""2025.06.03""]
[EndTime ""20:05:24""]
[Link ""https://www.chess.com/game/live/143294415583""]

1. d4 {[%clk 0:03:00.9]} 1... g6 {[%clk 0:02:58.9]} 2. Bf4 {[%clk 0:02:57.8]} 2... Bg7 {[%clk 0:02:57.7]} 3. e4 {[%clk 0:02:57.5]} 3... d6 {[%clk 0:02:58.3]} 4. Nc3 {[%clk 0:02:56.5]} 4... Nd7 {[%clk 0:02:58.1]} 5. Nf3 {[%clk 0:02:54.1]} 5... c5 {[%clk 0:02:57.2]} 6. d5 {[%clk 0:02:38.7]} 6... a6 {[%clk 0:02:53.7]} 7. a4 {[%clk 0:02:35.3]} 7... Rb8 {[%clk 0:02:48.2]} 8. Qd2 {[%clk 0:02:28.3]} 8... Qa5 {[%clk 0:02:45.3]} 9. Ra3 {[%clk 0:02:04.6]} 9... Ngf6 {[%clk 0:02:45.3]} 10. e5 {[%clk 0:01:55.7]} 10... Nh5 {[%clk 0:02:39]} 11. exd6 {[%clk 0:01:55.3]} 11... Qb4 {[%clk 0:02:28.2]} 12. Qe3 {[%clk 0:01:45.9]} 12... e6 {[%clk 0:01:57.6]} 13. dxe6 {[%clk 0:01:41.1]} 13... O-O {[%clk 0:01:57.7]} 14. Rb3 {[%clk 0:00:52.1]} 14... Qxf4 {[%clk 0:01:56.7]} 15. Qxf4 {[%clk 0:00:49]} 15... Nxf4 {[%clk 0:01:56.6]} 16. exd7 {[%clk 0:00:49.9]} 16... Bxd7 {[%clk 0:01:56.7]} 17. g3 {[%clk 0:00:36.7]} 17... Rfe8+ {[%clk 0:01:49.7]} 18. Kd2 {[%clk 0:00:33]} 18... Bc6 {[%clk 0:01:49.5]} 19. gxf4 {[%clk 0:00:20.3]} 19... Bxf3 {[%clk 0:01:49.6]} 20. Rg1 {[%clk 0:00:21]} 20... Rbd8 {[%clk 0:01:47.7]} 21. Rb6 {[%clk 0:00:12.3]} 21... Bh6 {[%clk 0:01:47.6]} 22. Ne2 {[%clk 0:00:08.3]} 22... Re6 {[%clk 0:01:47.2]} 23. Rg3 {[%clk 0:00:03.2]} 23... Bxe2 {[%clk 0:01:47.1]} 24. Bxe2 {[%clk 0:00:04.1]} 24... Bxf4+ {[%clk 0:01:47.2]} 25. Kd1 {[%clk 0:00:02.8]} 25... Bxg3 {[%clk 0:01:46.5]} 26. hxg3 {[%clk 0:00:03.7]} 26... Rexd6+ {[%clk 0:01:46.9]} 27. Rxd6 {[%clk 0:00:03.3]} 27... Rxd6+ {[%clk 0:01:47.8]} 28. Ke1 {[%clk 0:00:03.8]} 28... a5 {[%clk 0:01:48.7]} 29. Bf3 {[%clk 0:00:03.8]} 29... b6 {[%clk 0:01:49.6]} 30. Ke2 {[%clk 0:00:04]} 30... g5 {[%clk 0:01:49]} 31. Bg4 {[%clk 0:00:02.9]} 31... Rd4 {[%clk 0:01:48.9]} 32. b3 {[%clk 0:00:03.5]} 32... Rxg4 {[%clk 0:01:48.7]} 0-1
"
Hikaru,kflorian98,blitz,3316,2761,resigned,180+1,2025-06-03 20:16:00,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2025.06.03""]
[Round ""-""]
[White ""Hikaru""]
[Black ""kflorian98""]
[Result ""0-1""]
[Tournament ""https://www.chess.com/tournament/live/late-titled-tuesday-blitz-june-03-2025-5713727""]
[CurrentPosition ""3k4/5p1p/2pP4/2P2p1P/1b3Pp1/4R3/p2rN1P1/2K5 w - - 1 34""]
[Timezone ""UTC""]
[ECO ""A01""]
[ECOUrl ""https://www.chess.com/openings/Nimzowitsch-Larsen-Attack-Classical-Variation-2.Bb2-Nf6""]
[UTCDate ""2025.06.03""]
[UTCTime ""20:10:53""]
[WhiteElo ""3316""]
[BlackElo ""2761""]
[TimeControl ""180+1""]
[Termination ""kflorian98 won by resignation""]
[StartTime ""20:10:53""]
[EndDate ""2025.06.03""]
[EndTime ""20:16:00""]
[Link ""https://www.chess.com/game/live/143295017335""]

1. b3 {[%clk 0:03:00.9]} 1... Nf6 {[%clk 0:02:56.5]} 2. Bb2 {[%clk 0:02:59]} 2... d5 {[%clk 0:02:52.6]} 3. d3 {[%clk 0:02:57.1]} 3... g6 {[%clk 0:02:50.3]} 4. Bxf6 {[%clk 0:02:53.3]} 4... exf6 {[%clk 0:02:49.8]} 5. d4 {[%clk 0:02:52.8]} 5... c5 {[%clk 0:02:48.6]} 6. e3 {[%clk 0:02:52.4]} 6... cxd4 {[%clk 0:02:43.6]} 7. Qxd4 {[%clk 0:02:52.7]} 7... Nc6 {[%clk 0:02:42.3]} 8. Qd2 {[%clk 0:02:53.1]} 8... d4 {[%clk 0:02:29.3]} 9. Bb5 {[%clk 0:02:52.8]} 9... dxe3 {[%clk 0:02:27.4]} 10. Qxe3+ {[%clk 0:02:51.7]} 10... Qe7 {[%clk 0:02:27.4]} 11. Qxe7+ {[%clk 0:02:45.3]} 11... Bxe7 {[%clk 0:02:27.1]} 12. Bxc6+ {[%clk 0:02:45.7]} 12... bxc6 {[%clk 0:02:27.7]} 13. Nd2 {[%clk 0:02:46.6]} 13... Ba3 {[%clk 0:02:25.2]} 14. Ne2 {[%clk 0:02:46.4]} 14... Ba6 {[%clk 0:02:24.6]} 15. Nc4 {[%clk 0:02:24.2]} 15... Bxc4 {[%clk 0:02:17.6]} 16. bxc4 {[%clk 0:02:25.1]} 16... O-O-O {[%clk 0:02:17]} 17. Rb1 {[%clk 0:02:21.8]} 17... Rhe8 {[%clk 0:02:15.2]} 18. Rb3 {[%clk 0:02:21.8]} 18... Bc5 {[%clk 0:01:48.8]} 19. f3 {[%clk 0:02:21.2]} 19... Kc7 {[%clk 0:01:45.2]} 20. Rd3 {[%clk 0:02:18.2]} 20... Rxd3 {[%clk 0:01:32.9]} 21. cxd3 {[%clk 0:02:18.4]} 21... Rb8 {[%clk 0:01:33.5]} 22. Kd1 {[%clk 0:02:12.7]} 22... Rb2 {[%clk 0:01:31.4]} 23. h4 {[%clk 0:01:53.6]} 23... Rxa2 {[%clk 0:01:25.5]} 24. Rh3 {[%clk 0:01:54.2]} 24... a5 {[%clk 0:01:18.9]} 25. h5 {[%clk 0:01:53.1]} 25... g5 {[%clk 0:01:14.1]} 26. f4 {[%clk 0:01:46.4]} 26... g4 {[%clk 0:01:12.1]} 27. Rg3 {[%clk 0:01:46.8]} 27... f5 {[%clk 0:01:11.2]} 28. d4 {[%clk 0:01:47.2]} 28... Bb4 {[%clk 0:01:11.3]} 29. Re3 {[%clk 0:01:48.1]} 29... a4 {[%clk 0:01:08.3]} 30. c5 {[%clk 0:01:45]} 30... a3 {[%clk 0:01:03.3]} 31. d5 {[%clk 0:01:29.7]} 31... Rd2+ {[%clk 0:01:00.2]} 32. Kc1 {[%clk 0:01:30.2]} 32... a2 {[%clk 0:00:57.6]} 33. d6+ {[%clk 0:01:28.4]} 33... Kd8 {[%clk 0:00:56.8]} 0-1
"
Hikaru,TheNextLevelFan,blitz,3316,2490,win,180+1,2025-06-03 20:25:24,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2025.06.03""]
[Round ""-""]
[White ""Hikaru""]
[Black ""TheNextLevelFan""]
[Result ""1-0""]
[Tournament ""https://www.chess.com/tournament/live/late-titled-tuesday-blitz-june-03-2025-5713727""]
[CurrentPosition ""r4nk1/pb3rpP/nq1bp1Q1/2p5/2Pp3P/PP3N1R/1B1N1P2/RB2K3 b Q - 0 23""]
[Timezone ""UTC""]
[ECO ""A46""]
[ECOUrl ""https://www.chess.com/openings/Indian-Game-Yusupov-Rubinstein-System...5.b3-Bb7-6.Bb2-Be7""]
[UTCDate ""2025.06.03""]
[UTCTime ""20:21:08""]
[WhiteElo ""3316""]
[BlackElo ""2490""]
[TimeControl ""180+1""]
[Termination ""Hikaru won by resignation""]
[StartTime ""20:21:08""]
[EndDate ""2025.06.03""]
[EndTime ""20:25:24""]
[Link ""https://www.chess.com/game/live/143295617871""]

1. b3 {[%clk 0:03:00.9]} 1... Nf6 {[%clk 0:02:58.7]} 2. Bb2 {[%clk 0:03:01.8]} 2... e6 {[%clk 0:02:59]} 3. e3 {[%clk 0:02:59]} 3... c5 {[%clk 0:02:58.5]} 4. Nf3 {[%clk 0:02:59]} 4... b6 {[%clk 0:02:58.8]} 5. d4 {[%clk 0:02:59.2]} 5... Bb7 {[%clk 0:02:59.4]} 6. Bd3 {[%clk 0:02:57.8]} 6... Be7 {[%clk 0:02:59.2]} 7. Nbd2 {[%clk 0:02:57.1]} 7... O-O {[%clk 0:02:59.2]} 8. dxc5 {[%clk 0:02:52.1]} 8... bxc5 {[%clk 0:02:59]} 9. e4 {[%clk 0:02:48.3]} 9... d5 {[%clk 0:02:57.7]} 10. e5 {[%clk 0:02:43.4]} 10... Nfd7 {[%clk 0:02:53.1]} 11. h4 {[%clk 0:02:43.1]} 11... h6 {[%clk 0:02:47.1]} 12. c4 {[%clk 0:02:43.2]} 12... Nc6 {[%clk 0:02:45.6]} 13. Qe2 {[%clk 0:02:43.5]} 13... Nb4 {[%clk 0:02:43.1]} 14. Bb1 {[%clk 0:02:40]} 14... Qb6 {[%clk 0:02:33.7]} 15. a3 {[%clk 0:02:36.6]} 15... Na6 {[%clk 0:02:28.2]} 16. Qd3 {[%clk 0:02:36.5]} 16... f5 {[%clk 0:02:18.4]} 17. exf6 {[%clk 0:02:35.9]} 17... Nxf6 {[%clk 0:02:18.3]} 18. Qg6 {[%clk 0:02:32.8]} 18... d4 {[%clk 0:02:08.6]} 19. Rh3 {[%clk 0:02:20.4]} 19... Bd6 {[%clk 0:01:59.4]} 20. g4 {[%clk 0:02:17.7]} 20... Rf7 {[%clk 0:00:45.5]} 21. g5 {[%clk 0:02:13.4]} 21... Nd7 {[%clk 0:00:46]} 22. gxh6 {[%clk 0:02:11.9]} 22... Nf8 {[%clk 0:00:39.1]} 23. h7+ {[%clk 0:02:10]} 1-0
"
KevinGeorgeMicheal,Hikaru,blitz,2694,3316,win,180+1,2025-06-03 20:39:23,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2025.06.03""]
[Round ""-""]
[White ""KevinGeorgeMicheal""]
[Black ""Hikaru""]
[Result ""0-1""]
[Tournament ""https://www.chess.com/tournament/live/late-titled-tuesday-blitz-june-03-2025-5713727""]
[CurrentPosition ""R7/8/4R3/p4pp1/3r1k1n/K3p3/8/8 w - - 0 49""]
[Timezone ""UTC""]
[ECO ""B15""]
[ECOUrl ""https://www.chess.com/openings/Caro-Kann-Defense-Gurgenidze-System-4.Nf3""]
[UTCDate ""2025.06.03""]
[UTCTime ""20:32:39""]
[WhiteElo ""2694""]
[BlackElo ""3316""]
[TimeControl ""180+1""]
[Termination ""Hikaru won on time""]
[StartTime ""20:32:39""]
[EndDate ""2025.06.03""]
[EndTime ""20:39:23""]
[Link ""https://www.chess.com/game/live/143296220793""]

1. e4 {[%clk 0:03:00.9]} 1... g6 {[%clk 0:02:58.7]} 2. d4 {[%clk 0:02:56.4]} 2... c6 {[%clk 0:02:52.2]} 3. Nf3 {[%clk 0:02:51.3]} 3... d5 {[%clk 0:02:47.2]} 4. Nc3 {[%clk 0:02:51.6]} 4... Bg4 {[%clk 0:02:46]} 5. h3 {[%clk 0:02:50.8]} 5... Bxf3 {[%clk 0:02:46.1]} 6. Qxf3 {[%clk 0:02:51.4]} 6... e6 {[%clk 0:02:47]} 7. Bf4 {[%clk 0:02:44.3]} 7... Bg7 {[%clk 0:02:46]} 8. O-O-O {[%clk 0:02:32.7]} 8... a6 {[%clk 0:02:42.6]} 9. Qe3 {[%clk 0:02:16.7]} 9... b5 {[%clk 0:02:38.4]} 10. Bd3 {[%clk 0:02:11]} 10... Nf6 {[%clk 0:02:35.9]} 11. exd5 {[%clk 0:01:53.9]} 11... cxd5 {[%clk 0:02:32.6]} 12. Ne2 {[%clk 0:01:49.9]} 12... Nc6 {[%clk 0:02:29.1]} 13. Kb1 {[%clk 0:01:49.8]} 13... Rc8 {[%clk 0:02:26]} 14. c3 {[%clk 0:01:45.8]} 14... Na5 {[%clk 0:02:25.7]} 15. Bh6 {[%clk 0:01:43.3]} 15... O-O {[%clk 0:02:25.3]} 16. Bxg7 {[%clk 0:01:41.8]} 16... Kxg7 {[%clk 0:02:25.4]} 17. h4 {[%clk 0:01:34.7]} 17... h5 {[%clk 0:02:25.1]} 18. f3 {[%clk 0:01:33.1]} 18... Qd6 {[%clk 0:02:17]} 19. g4 {[%clk 0:01:22.5]} 19... Rh8 {[%clk 0:02:06.4]} 20. Rdg1 {[%clk 0:01:17]} 20... b4 {[%clk 0:01:56.5]} 21. cxb4 {[%clk 0:01:01.7]} 21... Qxb4 {[%clk 0:01:55.5]} 22. Nf4 {[%clk 0:01:01.8]} 22... hxg4 {[%clk 0:01:50.3]} 23. fxg4 {[%clk 0:00:47.9]} 23... Ne4 {[%clk 0:01:50]} 24. Bxe4 {[%clk 0:00:26.1]} 24... Nc4 {[%clk 0:01:50]} 25. Qe2 {[%clk 0:00:18.4]} 25... dxe4 {[%clk 0:01:50.3]} 26. Ka1 {[%clk 0:00:15.3]} 26... Qd2 {[%clk 0:01:40.1]} 27. Qxd2 {[%clk 0:00:08.7]} 27... Nxd2 {[%clk 0:01:41]} 28. Rd1 {[%clk 0:00:09.1]} 28... Nf3 {[%clk 0:01:39.7]} 29. d5 {[%clk 0:00:07.8]} 29... exd5 {[%clk 0:01:36.1]} 30. Nxd5 {[%clk 0:00:08]} 30... Rxh4 {[%clk 0:01:35.6]} 31. Rhf1 {[%clk 0:00:05.1]} 31... Rxg4 {[%clk 0:01:34.9]} 32. Ne3 {[%clk 0:00:05.1]} 32... Rh4 {[%clk 0:01:35.1]} 33. Nd5 {[%clk 0:00:05]} 33... Rh2 {[%clk 0:01:34.3]} 34. Nc3 {[%clk 0:00:03.5]} 34... f5 {[%clk 0:01:23.4]} 35. Rd7+ {[%clk 0:00:03.2]} 35... Kh6 {[%clk 0:01:24]} 36. Rd6 {[%clk 0:00:03.5]} 36... a5 {[%clk 0:01:21.4]} 37. Re6 {[%clk 0:00:03.4]} 37... Kg5 {[%clk 0:01:17.5]} 38. a4 {[%clk 0:00:01.8]} 38... Rxc3 {[%clk 0:01:16.6]} 39. bxc3 {[%clk 0:00:01.9]} 39... Rc2 {[%clk 0:01:16.8]} 40. Rh1 {[%clk 0:00:01.5]} 40... Rxc3 {[%clk 0:01:16.9]} 41. Rh8 {[%clk 0:00:01.4]} 41... Rc4 {[%clk 0:01:14.6]} 42. Kb2 {[%clk 0:00:01.3]} 42... Rxa4 {[%clk 0:01:15.1]} 43. Rg8 {[%clk 0:00:01.7]} 43... Rb4+ {[%clk 0:01:16]} 44. Ka3 {[%clk 0:00:01.9]} 44... Nh4 {[%clk 0:01:16.3]} 45. Rh8 {[%clk 0:00:01.7]} 45... Rd4 {[%clk 0:01:11.8]} 46. Rhe8 {[%clk 0:00:02]} 46... Kf4 {[%clk 0:01:10.8]} 47. Rh8 {[%clk 0:00:01.9]} 47... g5 {[%clk 0:01:11.1]} 48. Ra8 {[%clk 0:00:01.7]} 48... e3 {[%clk 0:01:10.9]} 0-1
"
Hikaru,AmbartsumianTyhran2012,blitz,3317,2829,win,180+1,2025-06-03 20:55:18,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2025.06.03""]
[Round ""-""]
[White ""Hikaru""]
[Black ""AmbartsumianTyhran2012""]
[Result ""1-0""]
[Tournament ""https://www.chess.com/tournament/live/late-titled-tuesday-blitz-june-03-2025-5713727""]
[CurrentPosition ""8/kpp5/p6p/6pP/1R1Pr3/2R5/6P1/6K1 b - - 0 40""]
[Timezone ""UTC""]
[ECO ""A01""]
[ECOUrl ""https://www.chess.com/openings/Nimzowitsch-Larsen-Attack-Modern-Variation...4.e3-d5-5.cxd5-Nxd5-6.a3""]
[UTCDate ""2025.06.03""]
[UTCTime ""20:48:43""]
[WhiteElo ""3317""]
[BlackElo ""2829""]
[TimeControl ""180+1""]
[Termination ""Hikaru won by resignation""]
[StartTime ""20:48:43""]
[EndDate ""2025.06.03""]
[EndTime ""20:55:18""]
[Link ""https://www.chess.com/game/live/143297412807""]

1. b3 {[%clk 0:03:00.9]} 1... e5 {[%clk 0:02:59.8]} 2. Bb2 {[%clk 0:03:00.8]} 2... Nc6 {[%clk 0:03:00.1]} 3. c4 {[%clk 0:03:01.5]} 3... Nf6 {[%clk 0:02:58.5]} 4. e3 {[%clk 0:03:01]} 4... d5 {[%clk 0:02:42.1]} 5. cxd5 {[%clk 0:03:01.9]} 5... Nxd5 {[%clk 0:02:43]} 6. a3 {[%clk 0:03:01.7]} 6... g6 {[%clk 0:02:29.8]} 7. Bb5 {[%clk 0:02:58.3]} 7... Bg7 {[%clk 0:02:25]} 8. Nf3 {[%clk 0:02:57.5]} 8... Qd6 {[%clk 0:02:12.3]} 9. d4 {[%clk 0:02:50.5]} 9... e4 {[%clk 0:02:11.8]} 10. Ng5 {[%clk 0:02:39.2]} 10... f5 {[%clk 0:02:04.9]} 11. h4 {[%clk 0:02:38.8]} 11... h6 {[%clk 0:02:01.4]} 12. Nh3 {[%clk 0:02:39.1]} 12... a6 {[%clk 0:02:01.4]} 13. Bc4 {[%clk 0:02:39.2]} 13... Be6 {[%clk 0:02:01.2]} 14. Nc3 {[%clk 0:02:39.2]} 14... Nxc3 {[%clk 0:01:59.2]} 15. Bxc3 {[%clk 0:02:39.4]} 15... Ne7 {[%clk 0:01:54.7]} 16. Bb4 {[%clk 0:02:30.7]} 16... Qd7 {[%clk 0:01:41.1]} 17. Bxe6 {[%clk 0:02:30.9]} 17... Qxe6 {[%clk 0:01:40.3]} 18. Nf4 {[%clk 0:02:30.7]} 18... Qf7 {[%clk 0:01:39.6]} 19. Bxe7 {[%clk 0:02:30.5]} 19... Kxe7 {[%clk 0:01:39.4]} 20. h5 {[%clk 0:02:31.1]} 20... g5 {[%clk 0:01:34.8]} 21. Ng6+ {[%clk 0:02:31.3]} 21... Kd7 {[%clk 0:01:35.4]} 22. Nxh8 {[%clk 0:02:31.1]} 22... Rxh8 {[%clk 0:01:36.3]} 23. Qc2 {[%clk 0:02:30.3]} 23... Kc8 {[%clk 0:01:32]} 24. Rc1 {[%clk 0:02:19.7]} 24... Kb8 {[%clk 0:01:32.2]} 25. Qc4 {[%clk 0:02:19.6]} 25... Qd7 {[%clk 0:01:30]} 26. O-O {[%clk 0:02:18.7]} 26... Bf8 {[%clk 0:01:28.4]} 27. f3 {[%clk 0:01:55.9]} 27... exf3 {[%clk 0:01:26.1]} 28. Rxf3 {[%clk 0:01:56]} 28... Bxa3 {[%clk 0:01:11.6]} 29. Rcf1 {[%clk 0:01:55.7]} 29... Bd6 {[%clk 0:01:12]} 30. Rxf5 {[%clk 0:01:55]} 30... Qe8 {[%clk 0:01:12.4]} 31. Qe2 {[%clk 0:01:52.9]} 31... Qe6 {[%clk 0:01:10.7]} 32. e4 {[%clk 0:01:50.9]} 32... Qxb3 {[%clk 0:01:09.1]} 33. e5 {[%clk 0:01:49.2]} 33... Bb4 {[%clk 0:00:36.7]} 34. Qe4 {[%clk 0:01:46.1]} 34... Rd8 {[%clk 0:00:34.9]} 35. e6 {[%clk 0:01:46.5]} 35... Ka7 {[%clk 0:00:27]} 36. Rb1 {[%clk 0:01:31.7]} 36... Qc3 {[%clk 0:00:25.6]} 37. e7 {[%clk 0:01:08.3]} 37... Re8 {[%clk 0:00:19.1]} 38. Rc5 {[%clk 0:01:08.3]} 38... Rxe7 {[%clk 0:00:07.8]} 39. Rxc3 {[%clk 0:01:07.7]} 39... Rxe4 {[%clk 0:00:07.4]} 40. Rxb4 {[%clk 0:01:07.9]} 1-0
"
reevecanada,Hikaru,blitz,2900,3318,win,180+1,2025-06-03 21:04:49,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2025.06.03""]
[Round ""-""]
[White ""reevecanada""]
[Black ""Hikaru""]
[Result ""0-1""]
[Tournament ""https://www.chess.com/tournament/live/late-titled-tuesday-blitz-june-03-2025-5713727""]
[CurrentPosition ""6k1/2R4p/6p1/8/5PP1/3n3P/P1p5/K2r4 w - - 2 44""]
[Timezone ""UTC""]
[ECO ""E91""]
[ECOUrl ""https://www.chess.com/openings/Kings-Indian-Defense-Orthodox-Variation""]
[UTCDate ""2025.06.03""]
[UTCTime ""20:58:59""]
[WhiteElo ""2900""]
[BlackElo ""3318""]
[TimeControl ""180+1""]
[Termination ""Hikaru won by checkmate""]
[StartTime ""20:58:59""]
[EndDate ""2025.06.03""]
[EndTime ""21:04:49""]
[Link ""https://www.chess.com/game/live/143298013033""]

1. Nf3 {[%clk 0:02:48]} 1... g6 {[%clk 0:02:58.9]} 2. d4 {[%clk 0:02:47.3]} 2... Nf6 {[%clk 0:02:55.4]} 3. c4 {[%clk 0:02:46.5]} 3... Bg7 {[%clk 0:02:54.7]} 4. Nc3 {[%clk 0:02:46.3]} 4... d6 {[%clk 0:02:55.2]} 5. e4 {[%clk 0:02:44.9]} 5... O-O {[%clk 0:02:54.6]} 6. Be2 {[%clk 0:02:44.7]} 6... a5 {[%clk 0:02:53.3]} 7. O-O {[%clk 0:02:44.3]} 7... Na6 {[%clk 0:02:53.6]} 8. h3 {[%clk 0:02:43.3]} 8... e5 {[%clk 0:02:53.6]} 9. Be3 {[%clk 0:02:41.3]} 9... Re8 {[%clk 0:02:46.5]} 10. dxe5 {[%clk 0:02:33.3]} 10... dxe5 {[%clk 0:02:46.5]} 11. Qxd8 {[%clk 0:02:31.3]} 11... Rxd8 {[%clk 0:02:46.8]} 12. Nxe5 {[%clk 0:02:31.2]} 12... Re8 {[%clk 0:02:47]} 13. f4 {[%clk 0:02:22.1]} 13... Nd7 {[%clk 0:02:30]} 14. Nxd7 {[%clk 0:02:09.7]} 14... Bxd7 {[%clk 0:02:30.9]} 15. e5 {[%clk 0:02:07.8]} 15... f6 {[%clk 0:02:31.2]} 16. Bf3 {[%clk 0:01:59.5]} 16... c6 {[%clk 0:02:31.3]} 17. exf6 {[%clk 0:01:55.3]} 17... Bxf6 {[%clk 0:02:29.3]} 18. Bb6 {[%clk 0:01:46.8]} 18... Be6 {[%clk 0:02:11.8]} 19. Ne4 {[%clk 0:01:37]} 19... Bxb2 {[%clk 0:01:44.9]} 20. Rab1 {[%clk 0:01:36.2]} 20... Bf5 {[%clk 0:01:45.6]} 21. Rxb2 {[%clk 0:01:26.1]} 21... Bxe4 {[%clk 0:01:45.6]} 22. Bxa5 {[%clk 0:01:25.4]} 22... Nc5 {[%clk 0:01:42.5]} 23. Bd2 {[%clk 0:01:19.9]} 23... Bxf3 {[%clk 0:01:39.4]} 24. Rxf3 {[%clk 0:01:19.8]} 24... Re2 {[%clk 0:01:40.1]} 25. Re3 {[%clk 0:01:17.8]} 25... Re8 {[%clk 0:01:30.8]} 26. Rxe8+ {[%clk 0:01:15.4]} 26... Rxe8 {[%clk 0:01:31.7]} 27. Kf1 {[%clk 0:01:15.5]} 27... Re4 {[%clk 0:01:28.4]} 28. Rc2 {[%clk 0:01:12.4]} 28... Nd3 {[%clk 0:01:21.4]} 29. g3 {[%clk 0:01:10.9]} 29... c5 {[%clk 0:01:20.5]} 30. Rc3 {[%clk 0:01:10.6]} 30... Nb2 {[%clk 0:01:20.6]} 31. Be3 {[%clk 0:00:51.4]} 31... Nd1 {[%clk 0:01:18.9]} 32. Rb3 {[%clk 0:00:45.5]} 32... Nxe3+ {[%clk 0:01:18.5]} 33. Ke2 {[%clk 0:00:45.9]} 33... Nxc4+ {[%clk 0:01:17.8]} 34. Kd3 {[%clk 0:00:43.1]} 34... Rd4+ {[%clk 0:01:17.8]} 35. Kc3 {[%clk 0:00:42.8]} 35... Nd6 {[%clk 0:01:18.1]} 36. Rb6 {[%clk 0:00:42.5]} 36... Ne4+ {[%clk 0:01:18.5]} 37. Kc2 {[%clk 0:00:41.5]} 37... c4 {[%clk 0:01:15.7]} 38. g4 {[%clk 0:00:41.7]} 38... Rd2+ {[%clk 0:01:15.6]} 39. Kc1 {[%clk 0:00:41.9]} 39... c3 {[%clk 0:01:16.2]} 40. Rxb7 {[%clk 0:00:41.4]} 40... Nc5 {[%clk 0:01:15.6]} 41. Rc7 {[%clk 0:00:39.4]} 41... Nd3+ {[%clk 0:01:15.8]} 42. Kb1 {[%clk 0:00:39.8]} 42... c2+ {[%clk 0:01:16.7]} 43. Ka1 {[%clk 0:00:39.3]} 43... Rd1# {[%clk 0:01:17.6]} 0-1
"
